разгромный,neg,linis,1
наставать,pos,linis,44
нелестный,neg,linis,1
шляпа,neg,linis,1
единый,pos,linis,19
сказываться,neg,linis,83
зло,neg,linis,22
наговорить,neg,rusentilex,1
облегчаться,pos,rusentilex,1
негатив,neg,linis,16
забитый,neg,rusentilex,5
усложниться,neg,rusentilex,1
больница,neg,linis,423
рискованный,neg,linis,3
вырубаться,neg,linis,2
непродуктивный,neg,rusentilex,4
экономный,pos,linis,10
чудодейственный,pos,rusentilex,87
смутный,neg,linis,2
малозаметный,neg,linis,3
поражение,neg,linis,35
лженаука,neg,rusentilex,1
неподатливый,neg,rusentilex,1
провалить,neg,rusentilex,1
придраться,neg,rusentilex,4
тягучий,pos,rusentilex,14
порадовать,pos,linis,112
дрянь,neg,linis,37
непоследовательность,neg,rusentilex,1
крысиный,neg,linis,1
простенький,pos,linis,6
простенький,neg,linis,6
противоестественный,neg,rusentilex,1
некомпетентный,neg,linis,1
бодрый,pos,linis,19
понятие,neg,linis,25
молиться,pos,linis,9
развиваться,pos,linis,57
недостаток,neg,linis,138
недееспособный,neg,linis,1
дрожь,neg,rusentilex,12
разладиться,neg,rusentilex,3
дизентерия,neg,linis,2
нарадоваться,pos,rusentilex,6
инновационный,pos,linis,5
препятствовать,neg,rusentilex,15
парагрипп,neg,rusentilex,1
риск,neg,linis,78
проколоться,neg,rusentilex,1
надлежащий,pos,linis,2
зацепить,neg,rusentilex,3
зацепить,pos,rusentilex,3
улучшить,pos,rusentilex,15
неэтичный,neg,linis,1
ловкий,pos,rusentilex,1
выкинуть,neg,rusentilex,143
пятно,neg,rusentilex,298
видимость,neg,linis,17
насморк,neg,rusentilex,1048
ерундовый,neg,rusentilex,2
поверить,pos,rusentilex,138
крайность,neg,rusentilex,2
спасение,pos,linis,68
спасение,neg,linis,68
утерять,neg,linis,1
матерый,neg,rusentilex,1
невыполнимый,neg,linis,4
клещевой,neg,rusentilex,1
заладиться,pos,rusentilex,1
неистребимый,neg,linis,1
истерия,neg,linis,1
переполнить,neg,rusentilex,3
экзотический,pos,linis,6
страх,neg,linis,102
нуль,neg,rusentilex,458
провал,neg,linis,9
убедительный,pos,linis,12
поранить,neg,rusentilex,4
страдание,neg,linis,46
приболеть,neg,rusentilex,55
скоропостижный,neg,rusentilex,1
баба,neg,linis,3
любезный,neg,linis,2
любезный,pos,linis,2
любезный,neg,linis,2
вена,pos,linis,121
понимание,pos,rusentilex,16
утомлять,neg,linis,5
безумный,neg,linis,8
листовка,neg,linis,4
вкусность,pos,rusentilex,1
мужик,neg,linis,9
мужик,pos,linis,9
заманчивый,pos,linis,18
стойкий,pos,linis,45
интенсивность,pos,rusentilex,18
кусочек,pos,linis,49
толковый,pos,linis,11
смещение,neg,rusentilex,5
обеспокоиться,neg,rusentilex,2
вывих,neg,rusentilex,3
умалять,neg,linis,3
валкость,neg,rusentilex,1
привыкать,pos,rusentilex,177
отбывать,neg,linis,1
мигрень,neg,rusentilex,140
опостылеть,neg,rusentilex,1
прощать,pos,linis,70
подозревать,neg,rusentilex,50
чудо,pos,linis,544
чудо,neg,linis,544
защитный,pos,linis,82
отрицательно,neg,rusentilex,23
затратный,neg,linis,7
поругаться,neg,rusentilex,1
разонравиться,neg,rusentilex,1
прощение,neg,linis,12
бедненький,neg,linis,4
поплакать,neg,linis,3
самообман,neg,rusentilex,4
лысеть,neg,rusentilex,2
детка,neg,linis,345
детка,pos,linis,345
перегрузить,neg,rusentilex,1
финский,pos,linis,1
роскошный,pos,linis,2
опухолевый,neg,rusentilex,1
впечатлиться,pos,rusentilex,2
посмаковать,pos,rusentilex,1
дружить,pos,linis,14
дисфункция,neg,rusentilex,2
бестолочь,neg,linis,1
процветать,pos,linis,2
недостижимый,neg,linis,1
недуг,neg,rusentilex,102
целесообразный,pos,linis,3
бархатный,pos,rusentilex,1
позариться,neg,rusentilex,2
россия,pos,linis,137
воздух,pos,linis,128
обостренный,neg,rusentilex,4
обостренный,pos,rusentilex,4
дружище,pos,linis,1
ненавидеть,neg,linis,19
адаптационный,pos,rusentilex,2
профан,neg,rusentilex,1
язвенный,neg,rusentilex,13
невнимательность,neg,rusentilex,9
достаток,pos,linis,2
трещина,neg,linis,59
вышеперечисленный,pos,linis,13
ссср,pos,linis,13
плыть,neg,linis,10
пропажа,neg,rusentilex,1
переделывать,pos,linis,1
темный,neg,linis,150
плагиат,neg,linis,1
недорогой,pos,linis,120
подрывать,neg,linis,5
справедливость,pos,linis,14
правдивость,pos,rusentilex,1
постигнуть,pos,rusentilex,7
обман,neg,linis,26
резковатый,neg,rusentilex,3
тошнотворный,neg,linis,17
болтливый,neg,linis,1
старость,neg,rusentilex,3
бычок,pos,linis,2
сразить,neg,rusentilex,4
сразить,pos,rusentilex,4
забирать,neg,linis,25
ой,neg,linis,25
усталый,neg,linis,5
изумрудный,neg,linis,1
вольный,pos,linis,1
курить,neg,linis,638
сплошь,neg,linis,15
непонимающий,neg,linis,1
сносный,pos,rusentilex,14
смятение,neg,rusentilex,1
талант,pos,linis,2
пронырливый,neg,rusentilex,1
заявление,neg,linis,7
поцелуйчик,pos,rusentilex,1
наслаждение,pos,linis,1
наслаждение,neg,linis,1
затуманивать,neg,rusentilex,2
распрекрасный,pos,rusentilex,2
хваткий,pos,rusentilex,2
уязвимый,neg,linis,6
позор,neg,linis,5
недержание,neg,rusentilex,2
ненаглядный,pos,rusentilex,1
энергия,neg,linis,62
энергия,pos,linis,62
недомогать,neg,rusentilex,2
развалиться,neg,rusentilex,3
ароматический,pos,rusentilex,2
натерпеться,neg,rusentilex,3
заливать,neg,linis,73
повезти,pos,rusentilex,3
пресный,neg,rusentilex,1
пресный,pos,rusentilex,1
утешение,pos,rusentilex,1
штраф,neg,linis,2
зомбирование,neg,rusentilex,1
мент,neg,linis,1
забастовка,neg,linis,2
любопытствовать,pos,rusentilex,1
популярнейший,pos,rusentilex,2
мечтание,pos,rusentilex,2
зуд,neg,rusentilex,478
зуд,pos,rusentilex,478
оправдывать,neg,linis,87
оправдывать,pos,linis,87
веселить,pos,linis,3
веселить,neg,linis,3
покупка,pos,linis,428
израильский,pos,linis,7
выдумка,pos,linis,4
ужаснуть,neg,rusentilex,6
трезвый,pos,linis,5
сжигание,neg,rusentilex,2
забавлять,neg,linis,1
забавлять,pos,linis,1
двойной,neg,linis,34
неприхотливый,pos,linis,1
хрен,neg,linis,3
иллюзия,neg,rusentilex,5
смертность,neg,linis,1
штамп,neg,linis,3
переплюнуть,neg,rusentilex,1
катастрофичный,neg,linis,4
отощать,neg,rusentilex,1
апатия,neg,linis,44
уповать,neg,linis,5
гастрит,neg,linis,85
путный,neg,linis,3
продуманный,pos,rusentilex,4
надоесть,neg,rusentilex,2
истерить,neg,rusentilex,4
перегиб,neg,rusentilex,3
эпидемический,neg,rusentilex,1
заботить,neg,linis,1
несостоявшийся,neg,linis,1
полбеды,neg,rusentilex,5
инвазия,neg,rusentilex,1
раздражение,neg,rusentilex,164
прыщик,neg,rusentilex,151
стройный,pos,linis,4
головокружение,neg,rusentilex,263
токсин,neg,rusentilex,33
милый,neg,linis,38
милый,pos,linis,38
настораживаться,neg,rusentilex,1
уют,pos,rusentilex,1
напиваться,neg,linis,3
злопамятный,neg,linis,1
закономерность,neg,linis,9
неглубокий,neg,linis,3
украшать,pos,linis,10
коварство,pos,rusentilex,1
игрушка,neg,linis,24
поломаться,neg,rusentilex,1
подвижность,pos,rusentilex,11
важность,pos,rusentilex,3
образоваться,pos,rusentilex,8
агрессивность,neg,linis,7
объесться,neg,rusentilex,3
непритязательный,pos,rusentilex,2
ощутимый,pos,linis,66
ощутимый,neg,linis,66
неразвитый,neg,rusentilex,1
новогодний,pos,linis,18
особенный,pos,linis,74
искренний,pos,linis,1
прокол,neg,rusentilex,24
вылазить,neg,linis,12
запачкать,neg,rusentilex,4
колбасить,neg,rusentilex,1
неподходящий,neg,linis,7
атомный,neg,linis,2
добиться,pos,rusentilex,1
обжорство,neg,rusentilex,2
начальство,neg,linis,4
инстинкт,neg,linis,3
овечий,neg,linis,1
случайный,neg,linis,15
журить,neg,linis,2
протест,neg,linis,3
смелый,pos,linis,2
памятный,pos,rusentilex,1
поиграться,neg,linis,2
российский,pos,linis,119
российский,neg,linis,119
заботливый,neg,linis,5
воодушевление,pos,rusentilex,2
темнота,neg,linis,9
зевок,neg,rusentilex,1
таинство,pos,linis,1
легкий,pos,linis,922
грипп,neg,linis,442
привередливый,neg,rusentilex,1
отвращение,neg,linis,33
мощнейший,pos,rusentilex,3
киоск,neg,linis,6
увлеченный,pos,rusentilex,1
париж,pos,linis,1
непрестанный,pos,linis,1
объезжать,pos,linis,1
гваздаться,neg,rusentilex,1
обостряться,neg,rusentilex,35
обостряться,pos,rusentilex,35
голодный,neg,linis,31
срыв,neg,rusentilex,20
завышенный,neg,rusentilex,3
извращенец,neg,linis,1
актуальность,pos,rusentilex,3
покорный,neg,linis,1
зад,neg,linis,2
неправомерный,neg,linis,1
хрустеть,neg,linis,12
ненадежный,neg,linis,1
удар,neg,linis,33
грязный,neg,linis,23
средненький,neg,linis,2
яростный,neg,linis,3
сторонка,neg,linis,4
отчаяться,neg,rusentilex,13
столкновение,neg,rusentilex,1
нервность,neg,rusentilex,1
самостоятельность,pos,rusentilex,1
угождать,neg,linis,4
ценность,pos,rusentilex,4
недостойный,neg,linis,1
плевать,neg,linis,12
гордый,neg,linis,2
гордый,pos,linis,2
наводить,pos,linis,18
простота,pos,rusentilex,4
наболеть,neg,rusentilex,5
чахнуть,neg,rusentilex,1
интерес,pos,rusentilex,33
очуметь,neg,rusentilex,1
малость,neg,linis,3
былой,neg,linis,4
потрясать,neg,rusentilex,8
потрясать,pos,rusentilex,8
завидный,pos,linis,5
завидный,neg,linis,5
ненормативный,neg,linis,2
гнев,neg,linis,4
ущемление,neg,linis,2
массовый,pos,linis,9
дерзкий,neg,linis,1
хрень,neg,rusentilex,8
разукрашивать,pos,rusentilex,1
отягощать,neg,rusentilex,1
исправляться,pos,rusentilex,1
лох,neg,linis,1
шататься,neg,linis,3
облениться,neg,rusentilex,2
прятать,neg,linis,9
пушистый,pos,linis,1
увеличение,pos,linis,44
запропаститься,neg,rusentilex,1
наивность,neg,rusentilex,7
побаловаться,neg,rusentilex,6
влюбиться,pos,rusentilex,1
кайф,pos,linis,8
переплата,neg,rusentilex,5
равнодушие,neg,rusentilex,1
гарантия,pos,linis,10
медленный,neg,linis,12
повестись,neg,linis,66
грустный,neg,linis,20
уныние,neg,linis,1
докучать,neg,rusentilex,5
переборщить,neg,rusentilex,3
выбешивать,neg,rusentilex,1
исправление,pos,rusentilex,6
бесконтрольный,neg,linis,5
преувеличить,neg,rusentilex,1
несправедливый,neg,linis,1
воспользоваться,pos,linis,8
воспользоваться,neg,linis,8
голодовка,neg,linis,2
болезный,neg,linis,1
вялый,neg,linis,27
одиночество,neg,linis,3
незнание,neg,linis,8
полюбоваться,pos,linis,1
полюбоваться,neg,linis,1
полюбоваться,pos,linis,1
преследование,neg,rusentilex,1
бесцветный,neg,linis,35
наркозависимый,neg,rusentilex,1
сонливый,neg,rusentilex,4
невроз,neg,linis,48
порядочный,pos,linis,4
ожить,pos,rusentilex,1
сделка,pos,linis,2
хороший,pos,linis,2584
демократичный,pos,linis,11
волшебство,pos,linis,6
волшебство,neg,linis,6
волшебство,pos,linis,6
волшебство,neg,linis,6
прерывать,neg,linis,16
серьезность,neg,rusentilex,2
серьезность,pos,rusentilex,2
убиться,neg,rusentilex,2
предрассудок,neg,rusentilex,1
колика,neg,rusentilex,331
разрушить,neg,rusentilex,1
излюбленный,pos,rusentilex,3
пятнадцатилетний,neg,linis,1
ведро,neg,linis,34
сильный,pos,linis,1383
душный,neg,linis,3
праздничный,pos,linis,5
растерянность,neg,rusentilex,2
слезливость,neg,rusentilex,3
бедолага,neg,linis,3
поразительный,pos,linis,2
поразительный,neg,linis,2
смиряться,neg,rusentilex,21
пилить,neg,linis,2
тихий,pos,rusentilex,10
грызться,neg,rusentilex,1
гипертония,neg,rusentilex,23
разбушеваться,neg,rusentilex,3
бить,neg,linis,57
матушка,pos,linis,2
матушка,neg,linis,2
прямота,pos,rusentilex,3
уникальность,pos,linis,4
мина,neg,rusentilex,3
прозевать,neg,rusentilex,1
отвергать,neg,linis,2
чувство,pos,linis,248
скромный,pos,linis,18
вывихнуть,neg,rusentilex,2
пафосный,neg,linis,1
мучать,neg,rusentilex,24
вдвойне,neg,linis,3
оздоровительный,pos,linis,2
задирать,neg,linis,3
сбой,neg,rusentilex,43
диабетический,neg,rusentilex,1
сознание,neg,linis,73
патогенный,neg,rusentilex,11
глаукома,neg,rusentilex,3
участие,pos,rusentilex,8
хилый,neg,linis,7
обучать,pos,linis,3
далекий,neg,linis,36
слякоть,neg,rusentilex,3
затмевать,pos,linis,1
дыра,neg,linis,7
божеский,neg,linis,2
недоумение,neg,linis,18
заповедь,pos,linis,1
закуривать,neg,linis,13
пожаловать,pos,linis,3
пожаловать,neg,linis,3
объедаться,neg,rusentilex,1
устать,neg,rusentilex,19
показательный,pos,linis,6
непримечательный,neg,rusentilex,1
сипеть,neg,rusentilex,2
нездоровье,neg,rusentilex,1
пригодиться,pos,rusentilex,9
убойный,pos,linis,12
убойный,neg,linis,12
выздоровление,pos,linis,122
капризность,neg,rusentilex,1
незаслуженно,neg,rusentilex,2
коматозный,neg,rusentilex,1
колледж,neg,linis,4
саднить,neg,rusentilex,2
утрировать,neg,rusentilex,4
тонизировать,pos,rusentilex,6
башка,neg,linis,1
противоречивый,neg,linis,26
украинский,neg,linis,36
разорить,neg,rusentilex,1
сладкий,neg,linis,350
сладкий,pos,linis,350
жуть,neg,linis,29
переохлаждение,neg,rusentilex,14
понятный,pos,rusentilex,360
фальсификат,neg,rusentilex,6
малопродуктивный,neg,rusentilex,1
нервозность,neg,rusentilex,46
заслуживать,pos,linis,9
заслуживать,neg,linis,9
зря,neg,rusentilex,388
чувствовать,pos,linis,527
одаренный,pos,rusentilex,2
простаивать,neg,linis,2
достигать,pos,rusentilex,82
преданность,pos,rusentilex,1
подвижный,pos,rusentilex,4
подходить,pos,rusentilex,996
испортить,neg,linis,15
понравиться,pos,linis,732
мастер,pos,rusentilex,3
глухой,neg,linis,8
гнида,neg,linis,44
помирать,neg,linis,4
релаксация,pos,rusentilex,1
целостность,pos,linis,3
отказ,neg,linis,84
ммм,neg,linis,1
запад,neg,linis,1
безграничный,neg,linis,2
безграничный,pos,linis,2
культурный,pos,linis,1
злобный,neg,linis,2
равновесие,pos,rusentilex,6
отказывать,neg,rusentilex,14
раздражать,neg,linis,122
ясность,pos,linis,7
недемократичный,neg,linis,1
смешной,pos,linis,57
смешной,neg,linis,57
пьяный,neg,linis,11
зайка,pos,linis,1
ныть,neg,linis,50
жизнерадостный,neg,linis,5
жизнерадостный,pos,linis,5
посредственный,neg,linis,3
дружный,neg,linis,1
дружный,pos,linis,1
удовлетворение,pos,linis,2
адекватность,pos,linis,2
атеросклероз,neg,linis,12
малоприятный,neg,rusentilex,14
нелепый,neg,linis,2
щекотливый,neg,linis,1
ненавистный,neg,rusentilex,15
мнимый,neg,rusentilex,5
ломка,neg,linis,18
сторонник,pos,linis,22
сторонник,neg,linis,22
наркоманка,neg,rusentilex,4
кошечка,pos,rusentilex,2
достижение,pos,linis,20
колоссальный,pos,linis,14
везти,neg,linis,96
вонючка,neg,linis,1
угробить,neg,linis,3
аллергический,neg,rusentilex,476
благоверный,pos,rusentilex,4
катастрофа,neg,linis,9
несовершенство,neg,linis,3
изрядный,neg,linis,4
посмеяться,neg,linis,10
посмеяться,pos,linis,10
захотеться,pos,linis,68
отличный,pos,linis,150
довольный,pos,linis,166
укушенный,neg,rusentilex,2
мука,neg,linis,24
мука,pos,linis,24
непостоянный,neg,linis,3
экстренный,neg,linis,41
классик,pos,rusentilex,5
выпуск,neg,linis,78
чудный,pos,linis,2
срок,neg,linis,610
станок,pos,linis,1
доказывать,neg,linis,65
выздороветь,pos,rusentilex,66
недоразумение,neg,linis,7
готовность,pos,rusentilex,1
деликатный,pos,linis,32
прицепиться,neg,rusentilex,4
бомба,neg,linis,4
суицидальный,neg,rusentilex,9
изменить,neg,rusentilex,2
нынешний,neg,linis,15
недоразвитый,neg,linis,1
разорение,neg,rusentilex,1
уважать,pos,linis,22
раздражаться,neg,rusentilex,14
ожоговый,neg,rusentilex,3
неполноценность,neg,linis,1
лучший,pos,rusentilex,353
обострение,neg,rusentilex,166
обострение,pos,rusentilex,166
великий,pos,linis,25
компетентный,pos,linis,9
пародия,neg,linis,2
знаменитый,pos,rusentilex,11
хриплый,neg,linis,3
дистония,neg,rusentilex,32
обидчивый,neg,rusentilex,1
приторность,neg,rusentilex,2
радостный,neg,linis,10
радостный,pos,linis,10
радостный,neg,linis,10
навалом,pos,rusentilex,2
канцероген,neg,rusentilex,5
допускать,neg,linis,68
провалиться,neg,rusentilex,1
изменять,neg,rusentilex,51
свирепствовать,neg,rusentilex,1
приглядный,pos,rusentilex,1
многообразие,pos,linis,11
цеплять,neg,linis,13
спец,neg,linis,1
спец,pos,linis,1
спец,neg,linis,1
виновник,neg,linis,5
испортиться,neg,linis,18
перенапрягаться,neg,rusentilex,1
соблазнительный,pos,rusentilex,1
блеск,pos,linis,32
инертный,neg,rusentilex,1
торговля,neg,linis,5
подавленность,neg,rusentilex,6
взрыв,neg,linis,1
травить,neg,linis,54
дешевый,neg,linis,1036
уродливый,neg,linis,2
дразнить,neg,linis,1
гнилостный,neg,rusentilex,2
инфляция,neg,linis,1
огорчить,neg,rusentilex,15
правый,neg,linis,70
великолепный,neg,linis,3
великолепный,pos,linis,3
великолепный,neg,linis,3
любознательный,pos,linis,1
плавать,neg,linis,7
привязаться,neg,rusentilex,1
привязаться,pos,rusentilex,1
