похвальный,pos,rusentilex,7
засуха,neg,rusentilex,4
крушение,neg,rusentilex,1
ненастье,neg,rusentilex,10
бессонница,neg,rusentilex,1311
неблагополучный,neg,linis,15
аристократический,pos,linis,3
кисонька,pos,rusentilex,1
люмбаго,neg,rusentilex,15
неконтролируемый,neg,linis,35
сложность,neg,rusentilex,735
сдохнуть,neg,linis,30
демократия,pos,rusentilex,3
негожий,neg,rusentilex,1
курить,neg,linis,4222
деятель,neg,linis,4
малоопытный,neg,rusentilex,2
вымереть,neg,rusentilex,2
выбрасывать,neg,linis,623
ясный,pos,linis,827
ясный,neg,linis,827
сранный,neg,rusentilex,1
логичный,pos,linis,115
гомосексуалист,neg,linis,1
уверенность,pos,linis,1293
неуверенный,neg,rusentilex,8
пугаться,neg,linis,392
буржуйский,neg,linis,5
противоречить,neg,linis,26
приключение,pos,linis,88
кусок,pos,linis,310
кусок,neg,linis,310
невезучий,neg,rusentilex,3
преграда,neg,rusentilex,21
засилье,neg,rusentilex,2
надуться,neg,rusentilex,34
пренеприятнейший,neg,rusentilex,19
обморок,neg,rusentilex,229
изгнание,neg,linis,11
комфорт,pos,rusentilex,281
дисквалифицировать,neg,linis,1
благотворительный,pos,linis,5
цельный,pos,linis,57
феноменальный,pos,rusentilex,8
молодец,pos,linis,175
дедовский,neg,rusentilex,43
париться,pos,linis,60
париться,neg,linis,60
тщательнейший,pos,rusentilex,1
кошмар,neg,linis,794
увлеченный,pos,rusentilex,2
немощный,neg,rusentilex,1
заразить,neg,rusentilex,152
заразить,pos,rusentilex,152
доносить,neg,linis,84
губительный,neg,linis,57
промаргивать,neg,rusentilex,2
обходительный,pos,rusentilex,3
спутать,neg,rusentilex,73
бог,pos,linis,2658
недопонимание,neg,rusentilex,2
чудодейственность,pos,rusentilex,10
обрадоваться,pos,linis,468
некомпетентность,neg,rusentilex,14
труженица,pos,rusentilex,4
даун,neg,rusentilex,1
организоваться,pos,rusentilex,1
тянуть,neg,linis,1365
драка,neg,linis,39
раздраженный,neg,rusentilex,146
негодный,neg,linis,12
цепляться,neg,rusentilex,143
цепляться,pos,rusentilex,143
одумываться,pos,rusentilex,3
травматизм,neg,rusentilex,24
ярмо,neg,linis,2
адаптивность,pos,rusentilex,1
фу,neg,linis,71
развеселый,pos,rusentilex,2
супермаркет,neg,linis,274
немаленький,pos,linis,263
немаленький,neg,linis,263
неловкость,neg,rusentilex,8
мяться,neg,rusentilex,6
ликвидировать,pos,linis,99
неполный,neg,linis,129
размеренный,pos,rusentilex,15
грозить,neg,linis,240
доходчивый,neg,linis,4
доходчивый,pos,linis,4
разочароваться,neg,rusentilex,209
простор,pos,rusentilex,383
праздный,neg,rusentilex,2
особый,neg,linis,4344
ранка,neg,rusentilex,5722
немытый,neg,linis,40
эффективность,pos,linis,5721
экстра,pos,rusentilex,178
образумить,pos,rusentilex,1
мочить,neg,linis,482
индифферентный,neg,rusentilex,1
француз,pos,linis,32
голод,neg,linis,182
нехороший,neg,rusentilex,352
шаткий,neg,linis,5
минорный,neg,rusentilex,2
поныть,neg,rusentilex,2
колоритный,pos,rusentilex,6
академический,neg,linis,9
тромботический,neg,rusentilex,1
мораль,pos,linis,12
попсовый,neg,linis,1
буксовать,neg,linis,4
заболевание,neg,linis,21809
токсичный,neg,rusentilex,349
иммунодефицит,neg,rusentilex,22
переломать,neg,rusentilex,13
истерия,neg,linis,38
телка,neg,rusentilex,2
заподозрить,neg,rusentilex,115
отпор,neg,linis,21
кровоизлияние,neg,rusentilex,131
угнетенный,neg,rusentilex,6
норовить,neg,linis,119
безвкусный,neg,linis,573
известность,pos,linis,36
сердечница,neg,rusentilex,13
застой,neg,linis,300
добренький,neg,linis,7
добренький,pos,linis,7
добренький,neg,linis,7
чудак,neg,linis,2
спаивать,neg,rusentilex,5
спаивать,pos,rusentilex,5
докучать,neg,rusentilex,30
гарантировать,pos,linis,393
гарантировать,neg,linis,393
гарантировать,pos,linis,393
домик,neg,linis,39
домик,pos,linis,39
выправлять,pos,linis,3
помиловать,pos,linis,1
глушь,neg,linis,4
масштаб,pos,linis,93
негодовать,neg,rusentilex,6
омрачить,neg,rusentilex,15
ядерный,neg,linis,102
волшебница,pos,rusentilex,13
мусорка,neg,linis,34
обструкционный,neg,rusentilex,3
ущемляться,neg,linis,3
экономичный,pos,linis,981
обязательство,pos,linis,8
повреждать,neg,rusentilex,825
невезение,neg,rusentilex,1
чудный,pos,linis,62
отчетливый,pos,rusentilex,31
незнание,neg,linis,106
огорчить,neg,rusentilex,52
одобрительный,pos,linis,2
хреновый,neg,linis,5
выпендреж,neg,rusentilex,1
продуманный,pos,rusentilex,55
спорный,neg,rusentilex,92
инсультный,neg,rusentilex,4
цениться,pos,linis,22
гнать,neg,linis,47
запороть,neg,rusentilex,1
переполошиться,neg,rusentilex,3
глупенький,neg,rusentilex,4
жгучий,neg,rusentilex,285
жгучий,pos,rusentilex,285
бесконтрольность,neg,rusentilex,1
холестериновый,neg,rusentilex,51
яд,neg,linis,712
фикция,neg,linis,3
зловонность,neg,rusentilex,1
беззащитность,neg,linis,1
массовый,pos,linis,143
неприемлемый,neg,linis,30
цыганский,neg,linis,5
повлиять,pos,linis,180
злосчастный,neg,rusentilex,72
хомут,neg,rusentilex,1
помучиться,neg,rusentilex,27
выговаривать,neg,linis,49
стойкость,pos,rusentilex,38
оконфузиться,neg,rusentilex,3
оборотень,neg,rusentilex,4
качественный,pos,linis,2237
качественный,neg,linis,2237
грузный,neg,rusentilex,3
малоимущий,neg,linis,2
бабка,neg,linis,44
чистюля,neg,linis,5
независимый,neg,linis,14
устраиваться,pos,linis,94
аномальный,neg,rusentilex,16
стыдливость,neg,rusentilex,1
своеобразный,pos,linis,432
совестный,pos,rusentilex,1
самоуправство,neg,rusentilex,1
запоздание,neg,rusentilex,3
благополучный,pos,linis,52
целостность,pos,linis,160
погибать,neg,rusentilex,202
фурия,neg,rusentilex,1
увольнение,neg,rusentilex,17
разлеживаться,neg,rusentilex,1
оратор,pos,linis,5
лаконичность,pos,rusentilex,2
риторический,pos,rusentilex,9
недоразвитие,neg,rusentilex,10
вошь,neg,linis,785
лохануться,neg,rusentilex,1
нежелательный,neg,rusentilex,555
замерзнуть,neg,linis,69
добротный,pos,linis,43
бомбануть,neg,rusentilex,3
взятка,neg,rusentilex,1
взятка,pos,rusentilex,1
заклинить,neg,rusentilex,42
безмятежный,pos,rusentilex,8
отклик,pos,linis,26
эрозия,neg,rusentilex,679
конструктивный,pos,linis,4
отравиться,neg,rusentilex,461
шустрый,pos,linis,29
счастливчик,pos,linis,41
закиснуть,neg,rusentilex,5
пыжиться,neg,rusentilex,4
вывих,neg,rusentilex,251
тугой,neg,linis,123
путаный,neg,rusentilex,1
стрессовый,neg,linis,657
недобор,neg,rusentilex,16
беспомощность,neg,rusentilex,15
промашка,neg,rusentilex,1
судить,neg,linis,1313
божеский,neg,linis,23
извращение,neg,linis,8
изменять,neg,rusentilex,569
уют,pos,rusentilex,6
краснуха,neg,rusentilex,72
нашествие,neg,rusentilex,17
раздражительность,neg,rusentilex,902
смущать,neg,linis,658
груз,neg,rusentilex,34
неподходящий,neg,linis,234
неприязненный,neg,rusentilex,1
помешать,neg,rusentilex,33
капец,neg,rusentilex,42
шикарный,pos,linis,355
бояться,neg,linis,4635
некомпетентный,neg,linis,14
приют,neg,linis,8
боевик,neg,linis,1
апатичность,neg,rusentilex,4
плут,neg,rusentilex,1
омрачаться,neg,rusentilex,6
уничтожить,neg,rusentilex,3
уничтожить,pos,rusentilex,3
скептик,neg,rusentilex,48
эксклюзивный,pos,rusentilex,17
токсический,neg,rusentilex,206
полулегальный,neg,linis,1
естественность,pos,rusentilex,3
недооценить,neg,rusentilex,3
страдать,neg,linis,7843
возгорание,neg,rusentilex,2
человечный,pos,linis,4
образумиться,pos,rusentilex,1
горячка,neg,linis,14
затягивать,neg,rusentilex,634
срать,neg,linis,1
дегенерат,neg,linis,1
помереть,neg,rusentilex,14
ругать,neg,linis,189
восхититься,pos,rusentilex,5
неэтичный,neg,linis,4
буря,neg,rusentilex,97
звериный,neg,linis,3
малейший,neg,rusentilex,994
нелишний,pos,linis,19
траур,neg,linis,1
колорит,pos,rusentilex,2
безоблачный,pos,rusentilex,10
внушать,neg,linis,306
бесплодие,neg,rusentilex,163
нервничать,neg,linis,800
мягкость,pos,rusentilex,76
недужный,neg,rusentilex,2
четкий,pos,rusentilex,339
безликий,neg,linis,6
предпочитать,pos,linis,1447
неблизкий,neg,rusentilex,3
почтенный,pos,rusentilex,12
наблюдательный,pos,linis,6
зрелище,neg,linis,222
клещевой,neg,rusentilex,44
гной,neg,rusentilex,1291
трудоемкий,neg,linis,25
убыток,neg,linis,17
развеселить,pos,rusentilex,6
отвратный,neg,rusentilex,31
горчить,neg,rusentilex,7
демпинговать,neg,rusentilex,1
великий,pos,linis,408
несложный,pos,linis,223
захотеть,pos,linis,568
видимый,neg,rusentilex,923
жила,neg,linis,19
опаска,neg,rusentilex,291
разыграться,neg,rusentilex,85
лишний,neg,linis,3619
легкомысленный,neg,rusentilex,8
интуиция,pos,rusentilex,59
обманывать,neg,linis,134
сонный,neg,rusentilex,325
сострадать,pos,rusentilex,1
искать,pos,linis,4885
излечиваться,pos,rusentilex,178
послушный,neg,linis,114
послушный,pos,linis,114
хрипеть,neg,rusentilex,105
расти,pos,linis,3051
дорожать,neg,linis,464
усталость,neg,linis,2899
штормить,neg,rusentilex,18
смешливый,pos,rusentilex,1
объедение,pos,rusentilex,1
причуда,neg,rusentilex,8
дружеский,pos,linis,15
любимица,pos,rusentilex,13
единомышленник,pos,linis,3
нелицеприятный,neg,linis,5
нелюбимый,neg,linis,34
малость,neg,linis,83
дьявол,neg,linis,5
прихотливый,pos,rusentilex,8
неграмотный,neg,linis,12
недешевый,neg,linis,390
приснопамятный,neg,linis,1
гипертермия,neg,rusentilex,15
захватчик,neg,rusentilex,1
индифферентность,neg,rusentilex,1
влюбленный,pos,rusentilex,2
невралгия,neg,rusentilex,692
мученик,neg,rusentilex,3
ущербный,neg,linis,2
сочетать,pos,linis,340
эколог,pos,linis,1
вылечивать,pos,linis,3218
уникальный,pos,linis,647
слабовольный,neg,linis,1
азиат,neg,linis,4
мечтательный,pos,linis,1
псих,neg,linis,67
больной,neg,linis,5672
востребованный,pos,rusentilex,35
безграмотность,neg,linis,4
хулиганство,neg,linis,1
оглохнуть,neg,rusentilex,10
раненый,neg,rusentilex,24
насилие,neg,rusentilex,13
ничо,pos,rusentilex,3
несамостоятельный,neg,linis,1
рабство,neg,linis,3
зудить,neg,rusentilex,143
уравновешенность,pos,rusentilex,12
наихудший,neg,rusentilex,2
окно,neg,linis,432
собственность,pos,linis,3
законный,pos,linis,18
скудность,neg,rusentilex,1
уголовный,neg,linis,2
пироженка,pos,rusentilex,4
шкодить,neg,rusentilex,1
отражаться,neg,linis,553
загубить,neg,linis,17
взрывать,neg,linis,9
тщетный,neg,rusentilex,87
недооценивать,neg,rusentilex,41
обниматься,neg,linis,9
элитный,pos,linis,15
элитный,neg,linis,15
наркотик,neg,linis,110
безвыходный,neg,rusentilex,43
удушье,neg,rusentilex,165
передряга,neg,rusentilex,10
доказательность,pos,rusentilex,1
дразнить,neg,linis,6
натяжка,neg,linis,17
угнетение,neg,linis,44
порадоваться,pos,linis,65
попахивать,neg,linis,16
деструктивный,neg,linis,7
начитанный,pos,rusentilex,2
многословный,neg,rusentilex,5
титан,pos,rusentilex,78
упаднический,neg,rusentilex,4
укорять,neg,rusentilex,3
всемирный,pos,linis,63
решаться,pos,linis,1921
астматик,neg,rusentilex,141
красноречие,pos,rusentilex,3
достоинство,pos,linis,950
загрязнитель,neg,rusentilex,2
ценить,pos,linis,102
рассудительность,pos,rusentilex,1
вялость,neg,linis,481
приукрашивание,pos,rusentilex,2
идиот,neg,linis,11
тосковать,pos,linis,2
тосковать,neg,linis,2
подлог,neg,rusentilex,2
поправиться,pos,rusentilex,403
проклятие,neg,linis,5
стабилизация,pos,rusentilex,92
надрываться,neg,linis,27
оздоровительный,pos,linis,64
прихоть,neg,rusentilex,12
необщительный,neg,rusentilex,2
типа,neg,rusentilex,38
скандальный,neg,linis,5
похвалить,pos,linis,116
похвалить,neg,linis,116
широкодоступный,pos,rusentilex,1
опасность,neg,linis,286
надрывный,neg,linis,71
признать,pos,rusentilex,2
ужесточать,neg,linis,2
запутанный,neg,rusentilex,7
маразм,neg,linis,8
таракан,neg,linis,101
мышление,pos,linis,88
стройка,neg,linis,53
предынфарктный,neg,rusentilex,2
цепкость,pos,rusentilex,1
шут,neg,linis,2
таинство,pos,linis,3
медицина,pos,linis,1568
хлипкий,neg,linis,14
тревожный,neg,linis,307
канцероген,neg,rusentilex,9
оправдать,pos,rusentilex,79
милый,neg,linis,523
милый,pos,linis,523
предвкушать,pos,rusentilex,12
температурить,neg,rusentilex,104
умертвлять,neg,rusentilex,1
лопнуть,neg,linis,137
незалежный,neg,linis,1
пикантность,pos,rusentilex,4
вера,pos,linis,443
безвольный,neg,linis,5
кровопийца,neg,rusentilex,14
продрогнуть,neg,rusentilex,4
подтянутый,pos,rusentilex,61
эпидемия,neg,linis,1116
прогулка,pos,linis,937
диабетический,neg,rusentilex,71
пасмурный,neg,rusentilex,46
игрушечный,neg,rusentilex,11
плачевный,neg,linis,169
гнида,neg,linis,258
несчастный,neg,linis,167
бяка,neg,linis,227
свинья,neg,rusentilex,41
разносторонний,pos,rusentilex,27
беззаботный,pos,rusentilex,17
увечить,neg,rusentilex,1
интеллектуальный,pos,linis,55
хвалебный,pos,linis,122
хвалебный,neg,linis,122
хвалебный,pos,linis,122
овечий,neg,linis,23
помятость,neg,rusentilex,1
промерзать,neg,rusentilex,5
хвалить,pos,linis,663
принуждать,neg,rusentilex,6
ловкий,pos,rusentilex,13
маневр,pos,rusentilex,11
высококачественный,pos,rusentilex,33
косяк,neg,linis,50
плюнуть,neg,linis,95
жизнерадостный,neg,linis,116
жизнерадостный,pos,linis,116
уклоняться,neg,linis,60
воришка,neg,linis,1
точность,pos,linis,139
жопа,neg,linis,3
праведник,pos,rusentilex,2
полумертвый,neg,rusentilex,1
меткость,pos,rusentilex,2
скованность,neg,rusentilex,136
загвоздка,neg,linis,9
интернат,neg,linis,5
взбодриться,pos,rusentilex,30
зреть,pos,linis,21
захрипеть,neg,rusentilex,7
суетливый,neg,rusentilex,9
грех,neg,linis,123
полиция,neg,linis,4
пробоина,neg,rusentilex,2
сострадание,pos,linis,2
сговорчивый,pos,rusentilex,7
обвинение,neg,linis,2
отключение,neg,rusentilex,17
краса,pos,rusentilex,80
заныть,neg,rusentilex,40
мудрствовать,neg,rusentilex,5
веский,neg,linis,18
спазма,neg,rusentilex,164
переименовывать,pos,linis,7
переименовывать,neg,linis,7
перхоть,neg,rusentilex,1225
агрессия,neg,linis,128
драматический,neg,rusentilex,2
беспомощный,neg,linis,38
виновница,neg,linis,7
годный,pos,linis,416
годный,neg,linis,416
холодненький,pos,rusentilex,40
плодотворный,pos,linis,7
устаканиваться,pos,rusentilex,2
контрафакт,neg,rusentilex,3
фея,pos,rusentilex,17
многозначительный,pos,rusentilex,1
критичный,neg,linis,332
уродский,neg,linis,3
истосковаться,neg,rusentilex,1
отсутствовать,neg,linis,811
рвение,pos,rusentilex,8
зубрежка,neg,rusentilex,6
легкомысленность,neg,rusentilex,3
сговор,neg,rusentilex,9
зоркий,pos,linis,6
зоркий,neg,linis,6
зоркий,pos,linis,6
улучшаться,pos,linis,2129
ржавый,neg,linis,28
отупение,neg,rusentilex,7
мандраж,neg,rusentilex,14
свора,neg,rusentilex,1
непосильный,neg,linis,14
неопрятность,neg,rusentilex,2
измазаться,neg,rusentilex,5
зазнаться,neg,rusentilex,1
пособник,neg,rusentilex,1
безответственность,neg,linis,3
сознательность,pos,rusentilex,4
долбаный,neg,rusentilex,3
мот,neg,rusentilex,1
коробить,neg,rusentilex,3
уйма,neg,linis,185
обжечься,neg,rusentilex,183
отсыпаться,pos,rusentilex,11
монастырь,neg,linis,13
бледность,neg,rusentilex,47
целебный,pos,rusentilex,501
безальтернативный,neg,linis,1
засовывать,neg,linis,117
размытость,neg,rusentilex,16
усложнение,neg,rusentilex,17
обжираться,neg,rusentilex,5
успешность,pos,linis,8
зубрить,neg,rusentilex,4
поправка,pos,rusentilex,717
проспать,neg,rusentilex,367
проспать,pos,rusentilex,367
криминальный,neg,linis,50
скулить,neg,rusentilex,16
поганый,neg,linis,9
татушка,pos,rusentilex,5
цивилизация,pos,linis,39
горе,neg,linis,185
сосать,neg,linis,283
жажда,neg,linis,89
любвеобильный,pos,linis,3
любвеобильный,neg,linis,3
обеднеть,neg,rusentilex,6
трудоголик,neg,linis,12
трудоголик,pos,linis,12
гениальный,pos,linis,64
патриотический,pos,linis,2
дерзкий,neg,linis,4
рискованный,neg,linis,28
несоответствие,neg,linis,7
разрушить,neg,rusentilex,19
раздолбайство,neg,rusentilex,2
таращиться,neg,rusentilex,2
влияние,pos,linis,1209
попортить,neg,rusentilex,13
темный,neg,linis,3440
неквалифицированный,neg,linis,2
изничтожить,neg,rusentilex,1
плакать,neg,linis,2381
плакать,pos,linis,2381
истинный,pos,linis,81
инженер,pos,linis,9
непорядочный,neg,linis,1
безвкусие,neg,rusentilex,1
забуксовать,neg,rusentilex,1
канючить,neg,rusentilex,5
чудить,neg,rusentilex,8
жаловаться,neg,linis,2655
озабоченность,neg,rusentilex,4
кончать,neg,linis,86
заразность,neg,rusentilex,1
мягкий,pos,linis,4591
самодостаточный,pos,linis,2
самодостаточный,neg,linis,2
самодостаточный,pos,linis,2
взвинчивать,neg,rusentilex,1
ангинный,neg,rusentilex,6
грыжевой,neg,rusentilex,1
раздосадовать,neg,rusentilex,2
вред,neg,linis,2011
свирепый,neg,rusentilex,4
чуждый,neg,linis,14
приветствовать,pos,rusentilex,2302
партизан,pos,linis,14
кумир,pos,rusentilex,2
искусственный,neg,rusentilex,586
правый,neg,linis,887
тугоухость,neg,rusentilex,8
детдом,neg,linis,4
праздник,pos,rusentilex,1272
деградация,neg,linis,4
чокнутый,neg,rusentilex,1
неспешный,neg,linis,6
охрипнуть,neg,rusentilex,30
мучение,neg,linis,1072
выпуклый,pos,linis,199
нега,pos,rusentilex,1
сипеть,neg,rusentilex,11
русь,neg,linis,11
образцовый,pos,rusentilex,1
ожить,pos,rusentilex,83
изводиться,neg,rusentilex,2
сносный,pos,rusentilex,171
