перхоть,neg,rusentilex,106
впихивать,neg,linis,11
проклясть,neg,rusentilex,4
малейший,neg,rusentilex,108
малочисленный,pos,linis,1
вооружать,neg,linis,3
любимчик,pos,rusentilex,2
поразить,neg,rusentilex,28
поразить,pos,rusentilex,28
прививать,neg,linis,39
контузия,neg,rusentilex,1
смысл,pos,linis,522
известность,pos,linis,8
неверный,neg,linis,12
утрата,neg,linis,1
халатный,neg,linis,1
обезвоживать,neg,rusentilex,2
снайперский,neg,linis,1
зацепить,neg,rusentilex,16
зацепить,pos,rusentilex,16
благоверный,pos,rusentilex,7
персонаж,neg,linis,7
ненормативный,neg,linis,1
захотеться,pos,linis,104
возмущать,neg,linis,13
опасность,neg,linis,38
расторопный,pos,rusentilex,1
абсурдный,neg,linis,1
тянуть,neg,linis,188
налет,neg,rusentilex,66
нифига,neg,rusentilex,1
удорожание,neg,linis,1
мастерски,pos,rusentilex,1
апоплексия,neg,rusentilex,1
никакой,neg,linis,3368
подсоблять,pos,rusentilex,1
подавление,neg,rusentilex,24
оживиться,pos,rusentilex,1
непорядочный,neg,linis,1
анальный,neg,linis,7
ужасающий,neg,rusentilex,8
подозрение,neg,linis,117
возмутительный,neg,linis,1
пуля,neg,linis,6
адаптироваться,pos,rusentilex,31
тупой,neg,linis,20
ностальгия,neg,rusentilex,3
заблуждаться,neg,linis,5
руководитель,neg,linis,4
столица,neg,linis,4
редактировать,pos,linis,4
мерзость,neg,linis,7
благоразумие,pos,linis,2
гений,pos,linis,2
гриппозный,neg,rusentilex,10
обматерить,neg,rusentilex,1
переедание,neg,rusentilex,13
взлет,pos,linis,3
утомленный,neg,rusentilex,1
заложник,neg,linis,2
оздоровительный,pos,linis,10
подспорье,pos,rusentilex,2
озвереть,neg,rusentilex,2
обмануться,neg,rusentilex,1
продуктивный,pos,linis,33
венерический,neg,linis,7
отвергать,neg,linis,6
осмотрительный,pos,rusentilex,2
хороший,pos,linis,5330
утомиться,neg,rusentilex,2
обидеть,neg,rusentilex,6
вымотаться,neg,rusentilex,2
дтп,neg,linis,8
взятка,neg,rusentilex,2
взятка,pos,rusentilex,2
стойкий,pos,linis,53
могучий,pos,linis,3
могучий,neg,linis,3
могучий,pos,linis,3
могучий,neg,linis,3
могучий,pos,linis,3
какать,neg,linis,40
несерьезный,neg,linis,10
ругать,neg,linis,42
покачать,neg,linis,7
осложнять,neg,rusentilex,7
совершенство,pos,linis,4
патологический,neg,linis,7
антагонист,neg,rusentilex,9
объедаться,neg,rusentilex,4
романтический,pos,linis,2
заболеть,neg,rusentilex,328
выступать,neg,linis,71
отваливаться,neg,rusentilex,35
добывать,pos,linis,18
добывать,neg,linis,18
однобокий,neg,rusentilex,2
безалаберность,neg,rusentilex,2
бережный,pos,rusentilex,6
инженер,pos,linis,1
недюжинный,pos,linis,1
серьезность,neg,rusentilex,4
серьезность,pos,rusentilex,4
память,pos,linis,214
доброкачественный,neg,linis,2
доброкачественный,pos,linis,2
бессонный,neg,rusentilex,79
упорный,neg,linis,5
упорный,pos,linis,5
выругаться,neg,rusentilex,1
пресный,neg,rusentilex,7
пресный,pos,rusentilex,7
высококачественный,pos,rusentilex,3
профессиональный,pos,linis,20
неприличие,neg,rusentilex,2
учить,pos,linis,21
учить,neg,linis,21
оставлять,neg,linis,625
побеждать,pos,linis,60
постелька,pos,rusentilex,1
расшатывать,neg,rusentilex,1
развалиться,neg,rusentilex,5
малоприятный,neg,rusentilex,21
пытаться,neg,linis,654
подкашивать,neg,rusentilex,1
исказиться,neg,rusentilex,1
мутнеть,neg,rusentilex,2
неподкупный,pos,linis,1
байка,neg,linis,2
безопасность,pos,linis,90
немыслимый,neg,linis,7
аборт,neg,linis,7
роскошный,pos,linis,3
шикарный,pos,linis,40
нерабочий,neg,linis,2
инсульт,neg,rusentilex,66
трусиха,neg,rusentilex,2
материальный,neg,linis,14
проваляться,neg,rusentilex,13
хворать,neg,linis,5
исповедь,pos,linis,1
обалдеть,neg,rusentilex,15
лукавство,neg,rusentilex,1
лукавство,pos,rusentilex,1
свинья,neg,rusentilex,4
трудоспособность,pos,rusentilex,3
практичный,pos,rusentilex,19
причудливый,pos,rusentilex,3
дохлый,neg,linis,9
разбиваться,neg,linis,5
бессмысленный,neg,linis,28
гайморит,neg,rusentilex,150
насиловать,neg,linis,2
некорректный,neg,linis,1
вкусняшка,pos,rusentilex,20
захлебываться,neg,rusentilex,15
война,neg,linis,31
восхищение,pos,linis,6
бессодержательный,neg,rusentilex,1
информативный,pos,linis,17
обвинение,neg,linis,2
башня,neg,linis,2
отдалиться,neg,rusentilex,1
сорняк,neg,rusentilex,2
скисать,neg,rusentilex,1
караул,neg,linis,8
утешать,pos,linis,6
дразнить,neg,linis,2
искусство,pos,rusentilex,3
рвотный,neg,rusentilex,103
стошнить,neg,rusentilex,1
бычок,pos,linis,1
легендарный,pos,linis,4
ценить,pos,linis,8
возмущение,neg,rusentilex,8
абсурд,neg,linis,3
встряска,neg,rusentilex,2
встряска,pos,rusentilex,2
нашествие,neg,rusentilex,4
охладеть,neg,rusentilex,2
замусорить,neg,rusentilex,1
контрафакт,neg,rusentilex,1
жарковато,neg,linis,1
лопух,neg,rusentilex,7
залюбоваться,pos,rusentilex,1
убедительность,pos,rusentilex,3
стройка,neg,linis,3
модный,pos,linis,41
лейкоз,neg,rusentilex,1
привыкание,pos,rusentilex,594
мыльный,neg,linis,3
живучий,pos,linis,5
живучий,neg,linis,5
ломаться,neg,linis,135
максимальный,pos,linis,122
печальный,neg,linis,105
возврат,pos,linis,11
адаптационный,pos,rusentilex,1
пересушить,neg,rusentilex,4
фурор,pos,rusentilex,1
симпотичный,pos,rusentilex,2
изнашивать,neg,rusentilex,1
пустячный,neg,rusentilex,1
просторный,pos,linis,1
наезд,neg,linis,1
переплачивать,neg,linis,152
путный,neg,linis,1
суицид,neg,linis,3
излечиваться,pos,rusentilex,25
идиотка,neg,rusentilex,1
необдуманный,neg,linis,2
брезговать,neg,rusentilex,3
отказ,neg,linis,96
шанс,pos,linis,79
потрепанный,neg,rusentilex,1
незрелый,neg,linis,2
неординарный,neg,linis,4
неординарный,pos,linis,4
чахлый,neg,rusentilex,1
кусочек,pos,linis,86
цеплять,neg,linis,15
надрываться,neg,linis,5
затмевать,pos,linis,4
приятность,pos,rusentilex,10
самостоятельный,pos,linis,53
напиться,neg,rusentilex,10
напиться,pos,rusentilex,10
рассыпаться,neg,rusentilex,14
ишемия,neg,rusentilex,7
везти,neg,linis,211
иммунодефицит,neg,rusentilex,3
лениться,neg,linis,25
громоздкий,neg,linis,4
махать,neg,linis,11
встречать,pos,linis,171
находчивый,pos,rusentilex,1
солгать,neg,rusentilex,1
ссср,pos,linis,12
унывать,neg,linis,2
неуправляемый,neg,linis,6
неуправляемый,pos,linis,6
неуправляемый,neg,linis,6
гиповитаминоз,neg,rusentilex,5
закапризничать,neg,rusentilex,1
настойчивость,pos,rusentilex,3
психотропный,neg,linis,17
безысходность,neg,linis,12
юмор,pos,linis,6
юмор,neg,linis,6
отвратительный,neg,linis,154
захлебнуться,neg,rusentilex,4
веселить,pos,linis,1
веселить,neg,linis,1
советский,pos,linis,75
собеседование,neg,linis,1
противопоказанный,neg,linis,198
атмосфера,pos,linis,6
поправиться,pos,rusentilex,68
скользкий,neg,rusentilex,26
коллапс,neg,rusentilex,3
конфисковать,neg,rusentilex,1
коварный,neg,linis,34
водиться,neg,linis,16
благополучие,pos,linis,1
пробивной,pos,rusentilex,2
стремно,neg,rusentilex,5
застарелость,neg,rusentilex,1
мягкость,pos,rusentilex,7
колхоз,neg,linis,1
просроченный,neg,rusentilex,3
преувеличивать,neg,rusentilex,16
убойный,pos,linis,31
убойный,neg,linis,31
безобразие,neg,linis,22
цепляться,neg,rusentilex,19
цепляться,pos,rusentilex,19
лучший,pos,rusentilex,706
смекалистый,pos,linis,1
давненько,neg,linis,16
тучный,neg,rusentilex,2
цунами,neg,rusentilex,2
мухлевать,neg,rusentilex,1
нормализовываться,pos,rusentilex,2
выкидывать,neg,linis,167
царапина,neg,linis,73
знобить,neg,rusentilex,12
заветный,pos,linis,42
пьяный,neg,linis,26
метастатический,neg,rusentilex,1
неадекватный,neg,linis,23
смелость,pos,linis,7
дурманить,neg,rusentilex,1
тотальный,neg,linis,5
интенсивность,pos,rusentilex,30
иероглиф,pos,linis,6
страсть,pos,rusentilex,6
всерьез,pos,linis,14
интриговать,neg,linis,4
расплата,neg,rusentilex,1
сойти,pos,rusentilex,4
дедуля,pos,rusentilex,2
скепсис,neg,rusentilex,4
несопоставимый,neg,rusentilex,1
рискнуть,pos,linis,126
коронный,pos,rusentilex,1
перехваливать,neg,rusentilex,1
копание,neg,rusentilex,1
обругать,neg,rusentilex,1
красочность,pos,rusentilex,1
заботиться,pos,linis,30
вслепую,neg,rusentilex,3
клевый,neg,linis,1
клевый,pos,linis,1
несъедобный,neg,linis,2
вольный,pos,linis,3
залезать,neg,linis,38
изюминка,pos,rusentilex,1
заразить,neg,rusentilex,26
заразить,pos,rusentilex,26
заесть,neg,rusentilex,14
гормон,pos,linis,344
стокгольм,pos,linis,1
подвох,neg,rusentilex,18
маловато,neg,rusentilex,41
герой,neg,linis,18
цветной,neg,linis,31
душевный,pos,linis,15
оправдательный,pos,rusentilex,1
меткий,pos,rusentilex,3
скептический,neg,rusentilex,5
набег,neg,rusentilex,2
насладиться,pos,rusentilex,3
горький,pos,linis,440
горький,neg,linis,440
широчайший,pos,rusentilex,1
возиться,neg,linis,14
нервотрепка,neg,rusentilex,3
халатность,neg,linis,4
неточность,neg,linis,2
очуметь,neg,rusentilex,1
снисходительный,neg,linis,1
малограмотный,neg,rusentilex,1
кинуть,neg,linis,8
славянский,pos,linis,9
увеличиваться,pos,linis,183
разить,neg,rusentilex,3
переписка,neg,linis,2
начитанный,pos,rusentilex,1
изнурительный,neg,linis,4
устаканиться,pos,rusentilex,2
прозревать,pos,rusentilex,3
массовый,pos,linis,21
посторонний,neg,linis,31
знаменитый,pos,rusentilex,28
незрячий,neg,rusentilex,1
переслащивать,neg,rusentilex,1
трудиться,pos,linis,5
недоброкачественный,neg,rusentilex,2
кончать,neg,linis,18
обеспокоить,neg,rusentilex,3
акушерка,pos,linis,9
фото,pos,linis,623
ветеран,pos,linis,3
плыть,neg,linis,14
спешный,neg,rusentilex,1
комплимент,pos,linis,1
запредельный,neg,linis,12
порок,neg,linis,7
гад,neg,linis,11
притягивать,pos,linis,8
душеспасительный,pos,linis,1
бояться,neg,linis,449
завышенный,neg,rusentilex,1
помаяться,neg,rusentilex,1
солдатик,neg,linis,2
платок,pos,linis,25
экономичный,pos,linis,55
жечь,neg,linis,235
туманный,neg,linis,3
бледноватый,neg,rusentilex,1
защита,pos,linis,235
утомительный,neg,linis,5
ненавистный,neg,rusentilex,19
снг,pos,linis,3
оспа,neg,rusentilex,9
сдрейфить,neg,rusentilex,1
встревожить,neg,rusentilex,1
ломиться,neg,linis,3
добиться,pos,rusentilex,2
глюк,neg,linis,3
похоронить,neg,rusentilex,1
скот,neg,linis,4
аккуратный,pos,linis,40
глупенький,neg,rusentilex,1
наверстать,pos,rusentilex,2
претензия,neg,linis,97
ожоговый,neg,rusentilex,4
неизбежный,neg,linis,22
усугубление,neg,rusentilex,5
неутомимый,neg,linis,1
непрактичный,neg,linis,2
увеселительный,pos,rusentilex,3
катастрофически,neg,rusentilex,14
захудалый,neg,linis,2
разувериться,neg,rusentilex,2
влезать,neg,linis,8
грамотный,pos,linis,46
офигенно,pos,rusentilex,1
падкий,neg,linis,2
простой,neg,rusentilex,902
простой,pos,rusentilex,902
простой,neg,rusentilex,902
украшать,pos,linis,7
кариес,neg,rusentilex,11
неаккуратность,neg,rusentilex,3
злость,neg,linis,16
дисциплинированный,pos,rusentilex,1
сожаление,neg,linis,1398
сожаление,pos,linis,1398
захват,neg,linis,3
изнурять,neg,rusentilex,8
иллюзорный,neg,rusentilex,2
невралгия,neg,rusentilex,75
окно,neg,linis,53
отравлять,neg,rusentilex,17
номенклатура,neg,linis,1
опомниться,pos,rusentilex,4
непозволительный,neg,linis,4
утешение,pos,rusentilex,4
проклинать,neg,linis,3
неуклюжий,neg,linis,1
желтушный,neg,rusentilex,1
сметать,neg,rusentilex,4
свалка,neg,linis,1
хаос,neg,linis,1
грандиозный,pos,linis,10
изба,neg,linis,1
проволочка,neg,rusentilex,1
передозировать,neg,rusentilex,3
проколоться,neg,rusentilex,8
лицо,neg,linis,1349
непонятный,neg,linis,318
добрейший,pos,rusentilex,2
раковый,neg,rusentilex,9
мат,neg,rusentilex,4
травля,neg,linis,2
разносторонний,pos,rusentilex,3
перепуг,neg,rusentilex,7
существо,pos,linis,8
придирчивый,neg,rusentilex,3
прелесть,pos,linis,78
возмущаться,neg,linis,19
безупречный,pos,linis,4
блевать,neg,linis,1
совесть,pos,linis,33
приторность,neg,rusentilex,1
китаец,neg,linis,5
ложный,neg,linis,8
самовольный,neg,linis,2
вразумительный,pos,linis,3
вразумительный,neg,linis,3
настораживать,neg,linis,122
пожалуйста,pos,linis,77
прыщ,neg,rusentilex,763
вред,neg,linis,365
аномалия,neg,linis,2
прилежный,pos,linis,6
операция,neg,rusentilex,385
лысый,neg,rusentilex,6
непроверенный,neg,linis,4
неудобство,neg,linis,111
справляться,neg,linis,1325
вечный,pos,linis,47
эксцесс,neg,linis,4
одышка,neg,rusentilex,45
своеобразный,pos,linis,41
скучный,neg,linis,9
лихорадить,neg,rusentilex,2
наилучший,pos,rusentilex,22
бедненький,neg,linis,4
помирать,neg,linis,5
правдоподобный,pos,linis,1
размножаться,neg,linis,18
бросовый,neg,linis,1
бросовый,pos,linis,1
отсутствовать,neg,linis,99
геморрагический,neg,rusentilex,4
дутый,neg,rusentilex,1
менингит,neg,rusentilex,14
необразованный,neg,linis,1
умничка,pos,rusentilex,2
хворь,neg,rusentilex,11
гордиться,pos,linis,5
нестабильный,neg,linis,14
червяк,neg,linis,1
одинокий,neg,linis,6
замуж,pos,linis,2
сильнодействующий,neg,linis,33
удушать,neg,linis,14
повышать,pos,linis,602
ужаснуться,neg,rusentilex,33
компромисс,pos,rusentilex,4
неумолимый,neg,linis,1
небезвредный,neg,rusentilex,2
козырь,pos,rusentilex,3
гематома,neg,rusentilex,17
раздражение,neg,rusentilex,362
изможденный,neg,rusentilex,1
бездомный,neg,rusentilex,1
взаимопонимание,pos,linis,1
малоутешительный,neg,rusentilex,1
обмануть,neg,rusentilex,14
отпугивать,neg,linis,9
постоянство,pos,rusentilex,1
омрачить,neg,rusentilex,1
вич,neg,linis,3
позитивный,pos,linis,52
облажать,neg,rusentilex,1
эрозия,neg,rusentilex,56
метеоризм,neg,rusentilex,62
невинный,pos,linis,2
некомпетентный,neg,linis,3
выясняться,neg,linis,185
износить,neg,rusentilex,1
взахлеб,neg,linis,3
результативный,pos,rusentilex,11
буржуйский,neg,linis,1
форсить,neg,linis,1
сплошь,neg,linis,19
этичный,pos,linis,2
этичный,neg,linis,2
уклоняться,neg,linis,6
кесарев,pos,linis,48
трагический,neg,rusentilex,1
струхнуть,neg,rusentilex,1
ответственный,pos,linis,33
приставучий,neg,rusentilex,1
асфиксия,neg,linis,3
отчаяние,neg,linis,23
нереальный,neg,linis,88
нереальный,pos,linis,88
блевотина,neg,linis,1
чистоплотный,pos,linis,2
ликвидировать,pos,linis,15
компетентный,pos,linis,13
задевать,neg,linis,18
тосковать,pos,linis,1
тосковать,neg,linis,1
дефицит,neg,linis,106
бодрый,pos,linis,46
невыносимый,neg,linis,100
похоронный,neg,rusentilex,1
безвредный,pos,linis,118
пукнуть,neg,rusentilex,4
забавный,pos,linis,31
угрюмый,neg,linis,1
толерантность,pos,linis,2
толерантность,neg,linis,2
воспротивиться,neg,rusentilex,1
нелишний,pos,linis,3
разум,pos,linis,9
махровый,neg,rusentilex,2
вылазить,neg,linis,12
кончаться,neg,linis,91
несовершенный,neg,linis,3
неработающий,neg,linis,4
сожалеть,neg,rusentilex,10
персональный,neg,linis,4
волна,neg,linis,44
малосимпатичный,neg,rusentilex,1
нечисть,neg,linis,1
нечеткость,neg,rusentilex,2
превращаться,neg,linis,119
веселье,pos,rusentilex,7
сердитый,neg,rusentilex,1
запустение,neg,rusentilex,1
разонравиться,neg,rusentilex,5
упрощать,pos,linis,9
упрощать,neg,linis,9
вспышка,neg,linis,27
исполнение,pos,linis,23
вражеский,neg,rusentilex,1
смешной,pos,linis,106
смешной,neg,linis,106
вменяемость,pos,linis,1
синусит,neg,rusentilex,49
катаральный,neg,rusentilex,15
понаехать,neg,linis,1
обходить,neg,linis,174
чреватый,neg,rusentilex,45
истощать,neg,rusentilex,9
стихийный,neg,linis,1
стихийный,pos,linis,1
дар,pos,linis,7
отстой,neg,rusentilex,3
садист,neg,linis,1
устраиваться,pos,linis,5
статейка,neg,rusentilex,2
печалька,neg,rusentilex,2
драться,neg,linis,2
опаска,neg,rusentilex,28
ленивость,neg,rusentilex,1
исполнительный,pos,rusentilex,2
разочаровываться,neg,rusentilex,19
токсин,neg,rusentilex,65
понт,neg,linis,3
доступный,pos,rusentilex,374
заражаться,neg,rusentilex,53
заражаться,pos,rusentilex,53
дороговатый,neg,linis,179
магический,neg,linis,3
магический,pos,linis,3
достижение,pos,linis,57
образовываться,pos,rusentilex,168
ненавидеть,neg,linis,21
страшенный,neg,rusentilex,3
перенапряжение,neg,rusentilex,28
ожить,pos,rusentilex,4
тупить,neg,linis,3
необязательный,neg,linis,4
конец,neg,linis,1152
нарыв,neg,rusentilex,10
диспепсия,neg,rusentilex,13
колдовской,neg,rusentilex,1
тонкий,pos,rusentilex,246
удовлетворение,pos,linis,4
корова,neg,rusentilex,4
точный,pos,rusentilex,182
расстроиться,neg,rusentilex,7
проигнорировать,neg,rusentilex,3
голодание,neg,linis,12
помереть,neg,rusentilex,3
прощение,neg,linis,19
искажение,neg,linis,1
поиздеваться,neg,rusentilex,3
струсить,neg,rusentilex,4
огрызаться,neg,rusentilex,1
верный,pos,linis,69
дерматоз,neg,rusentilex,8
зрелый,pos,rusentilex,9
подробнейший,pos,rusentilex,4
естественность,pos,rusentilex,1
пробел,neg,rusentilex,7
спереть,neg,rusentilex,3
чудодейственный,pos,rusentilex,112
невнятный,neg,linis,4
подбадривать,pos,rusentilex,2
дурочка,neg,linis,3
некачественность,neg,rusentilex,1
полбеды,neg,rusentilex,10
контрабандный,neg,rusentilex,1
расслаблять,pos,rusentilex,55
любимец,pos,rusentilex,4
памятный,pos,rusentilex,2
энергичный,neg,linis,10
энергичный,pos,linis,10
смаковать,pos,linis,1
смаковать,neg,linis,1
кулак,neg,linis,7
неловкость,neg,rusentilex,1
игрушка,neg,linis,40
баррикада,neg,linis,1
сумасшествие,neg,rusentilex,2
страховка,pos,linis,8
экстренный,neg,linis,122
смущаться,neg,rusentilex,1
попортить,neg,rusentilex,2
хрен,neg,linis,8
наполняться,neg,linis,8
запачкать,neg,rusentilex,11
боязнь,neg,linis,11
изобилие,pos,rusentilex,14
сходить,pos,rusentilex,479
пламенный,pos,rusentilex,1
неторопливый,pos,rusentilex,1
чудак,neg,linis,1
попереться,neg,rusentilex,1
ледяной,neg,rusentilex,6
прощать,pos,linis,93
пересушка,neg,rusentilex,1
активный,neg,linis,634
сосредоточенный,pos,rusentilex,1
ахинея,neg,linis,4
буфер,pos,rusentilex,5
подозрительный,neg,linis,16
истощение,neg,rusentilex,10
пересохнуть,neg,rusentilex,15
погибель,neg,rusentilex,1
токсичный,neg,rusentilex,65
вор,neg,linis,2
крещение,pos,linis,2
искрометный,pos,linis,1
ровный,pos,rusentilex,78
костер,neg,linis,5
вялый,neg,linis,66
маньяк,neg,linis,1
омрачать,neg,rusentilex,4
ранить,neg,linis,3
неприемлемый,neg,linis,11
головной,neg,linis,1273
жизнерадостность,pos,rusentilex,1
любопытствовать,pos,rusentilex,1
объяснимый,pos,linis,7
колбаса,neg,linis,9
оступиться,neg,rusentilex,1
былой,neg,linis,5
неполноценный,neg,linis,1
ага,neg,linis,27
сознание,neg,linis,85
отоспаться,pos,rusentilex,4
напугаться,neg,rusentilex,6
спасительный,pos,rusentilex,20
дружба,pos,linis,11
жизненный,pos,rusentilex,50
усердный,pos,linis,1
правда,pos,linis,985
унижать,neg,linis,1
непробиваемый,neg,linis,2
непробиваемый,pos,linis,2
прогрессировать,neg,rusentilex,44
прогрессировать,pos,rusentilex,44
тончайший,pos,rusentilex,1
неимоверный,neg,linis,20
схватка,pos,linis,54
суматошный,neg,rusentilex,1
насторожиться,neg,rusentilex,16
обольщаться,neg,rusentilex,10
скотский,neg,linis,1
каюк,neg,rusentilex,1
горемычный,neg,rusentilex,1
однодневка,neg,rusentilex,2
бич,neg,linis,5
дурачок,neg,linis,1
склероз,neg,rusentilex,10
жесткость,neg,linis,4
досаждать,neg,rusentilex,6
полезть,neg,linis,94
спец,neg,linis,7
спец,pos,linis,7
спец,neg,linis,7
приятный,pos,linis,2114
немалый,pos,linis,72
немалый,neg,linis,72
крошечный,pos,linis,27
вдохновиться,pos,rusentilex,4
сопливый,neg,rusentilex,14
пугать,neg,linis,128
итальянский,pos,linis,11
справедливость,pos,linis,29
выигрывать,pos,linis,13
возня,pos,linis,7
возня,neg,linis,7
недостаточный,neg,linis,50
забота,pos,linis,26
милость,neg,linis,3
милость,pos,linis,3
лорд,pos,linis,2
ликовать,neg,linis,2
ликовать,pos,linis,2
университет,pos,linis,19
упование,neg,linis,1
упование,pos,linis,1
нисколько,neg,linis,45
дотошный,neg,linis,4
современность,pos,rusentilex,1
гнойный,neg,linis,116
стеснение,neg,rusentilex,2
деятельный,pos,linis,1
малоэффективный,neg,linis,119
рачительный,pos,rusentilex,1
личность,pos,linis,9
личность,neg,linis,9
идеальный,pos,linis,159
своевременный,pos,linis,12
перегрузка,neg,rusentilex,11
жестокий,neg,linis,14
поглядеть,neg,linis,3
наводить,pos,linis,29
гнида,neg,linis,76
сидеть,neg,linis,441
нелегкий,neg,linis,29
нелегкий,pos,linis,29
совестливый,pos,rusentilex,1
пресекать,neg,linis,1
яркий,pos,linis,334
собственный,pos,linis,246
анемия,neg,rusentilex,96
непризнанный,neg,linis,1
праздновать,pos,linis,7
объективный,pos,rusentilex,20
править,neg,linis,4
непродуктивный,neg,rusentilex,9
болото,neg,linis,6
буйствовать,neg,rusentilex,4
нетерпение,pos,linis,7
нетерпение,neg,linis,7
разгуляться,neg,rusentilex,6
ранка,neg,rusentilex,191
стабилизация,pos,rusentilex,10
детальный,pos,rusentilex,14
сладковатый,pos,rusentilex,176
ура,pos,linis,67
конкуренция,pos,linis,3
трудный,neg,linis,455
разочарование,neg,linis,106
искренний,pos,linis,2
конфуз,neg,rusentilex,1
природный,pos,linis,71
завидовать,neg,linis,10
смеяться,pos,linis,24
смеяться,neg,linis,24
проникаться,pos,rusentilex,2
циник,neg,linis,1
опоздать,neg,rusentilex,6
насмешка,neg,rusentilex,1
сразить,neg,rusentilex,4
сразить,pos,rusentilex,4
резковатый,neg,rusentilex,9
целостный,pos,linis,1
заразность,neg,rusentilex,1
страстный,pos,rusentilex,1
противоречие,neg,linis,4
объективность,pos,rusentilex,2
ясный,pos,linis,152
ясный,neg,linis,152
пессимистичный,neg,linis,1
закупать,neg,linis,30
чудотворный,pos,linis,4
чудотворный,neg,linis,4
несомненный,pos,linis,36
препятствие,neg,rusentilex,5
мутиться,neg,rusentilex,1
здоровый,pos,linis,1078
жила,neg,linis,3
переступить,neg,rusentilex,2
чертов,neg,rusentilex,4
неустойчивый,neg,linis,2
заезживать,neg,rusentilex,1
стыд,neg,rusentilex,3
прерывать,neg,linis,26
обманывать,neg,linis,35
хандра,neg,rusentilex,13
спелость,pos,rusentilex,1
чесотка,neg,rusentilex,16
поджигать,neg,linis,2
запущенный,neg,rusentilex,63
профессионализм,pos,rusentilex,3
заклинивать,neg,linis,2
затратный,neg,linis,15
крепкий,pos,linis,330
фикция,neg,linis,2
интересный,pos,linis,553
экстремальный,neg,linis,6
сочетать,pos,linis,31
отечный,neg,rusentilex,8
некомфортный,neg,linis,14
худший,neg,rusentilex,38
атеросклероз,neg,linis,12
ненадлежащий,neg,rusentilex,1
травма,neg,rusentilex,134
нерациональный,neg,linis,1
провинция,neg,linis,3
невразумительный,neg,rusentilex,1
устрашиться,neg,rusentilex,1
лысеть,neg,rusentilex,5
горьковатый,neg,rusentilex,55
преувеличение,neg,rusentilex,12
неудобный,neg,linis,510
беззаботный,pos,rusentilex,4
тяжелый,neg,linis,720
гордость,pos,linis,1
